#msc E E^2 |M| M^2 accepted
5690 -7.98875 63.91 3.99578 15.9803 0
5700 -7.98877 63.9102 3.99579 15.9804 0
5710 -7.98879 63.9103 3.9958 15.9804 0
5720 -7.98881 63.9105 3.9958 15.9804 0
5730 -7.98883 63.9106 3.99581 15.9805 0
5740 -7.98885 63.9108 3.99582 15.9805 0
5750 -7.98887 63.911 3.99583 15.9805 0
5760 -7.98889 63.9111 3.99583 15.9806 0
5770 -7.98891 63.9113 3.99584 15.9806 0
5780 -7.98893 63.9114 3.99585 15.9806 0
5790 -7.98895 63.9116 3.99585 15.9807 0
5800 -7.98897 63.9117 3.99586 15.9807 0
5810 -7.98898 63.9119 3.99587 15.9807 0
5820 -7.989 63.912 3.99588 15.9808 0
5830 -7.98902 63.9122 3.99588 15.9808 0
5840 -7.98904 63.9123 3.99589 15.9808 0
5850 -7.98906 63.9125 3.9959 15.9809 0
5860 -7.98908 63.9126 3.9959 15.9809 0
5870 -7.9891 63.9128 3.99591 15.9809 0
5880 -7.98912 63.9129 3.99592 15.981 0
5890 -7.98913 63.9131 3.99593 15.981 0
5900 -7.98915 63.9132 3.99593 15.981 0
5910 -7.98917 63.9134 3.99594 15.981 0
5920 -7.98919 63.9135 3.99595 15.9811 0
5930 -7.98921 63.9137 3.99595 15.9811 0
5940 -7.98923 63.9138 3.99596 15.9811 0
5950 -7.98924 63.9139 3.99597 15.9812 0
5960 -7.98926 63.9141 3.99597 15.9812 0
5970 -7.98928 63.9142 3.99598 15.9812 0
5980 -7.9893 63.9144 3.99599 15.9813 0
5990 -7.98932 63.9145 3.99599 15.9813 0
6000 -7.98933 63.9147 3.996 15.9813 0
6010 -7.98935 63.9148 3.99601 15.9814 0
6020 -7.98937 63.915 3.99601 15.9814 0
6030 -7.98939 63.9151 3.99602 15.9814 0
6040 -7.9894 63.9152 3.99603 15.9815 0
6050 -7.98942 63.9154 3.99603 15.9815 0
6060 -7.98944 63.9155 3.99604 15.9815 0
6070 -7.98946 63.9157 3.99605 15.9815 0
6080 -7.98947 63.9158 3.99605 15.9816 0
6090 -7.98949 63.9159 3.99606 15.9816 0
6100 -7.98951 63.9161 3.99607 15.9816 0
6110 -7.98953 63.9162 3.99607 15.9817 0
6120 -7.98954 63.9163 3.99608 15.9817 0
6130 -7.98956 63.9165 3.99608 15.9817 0
6140 -7.98958 63.9166 3.99609 15.9818 0
6150 -7.98959 63.9167 3.9961 15.9818 0
6160 -7.98961 63.9169 3.9961 15.9818 0
6170 -7.98963 63.917 3.99611 15.9818 0
6180 -7.98964 63.9172 3.99612 15.9819 0
6190 -7.98966 63.9173 3.99612 15.9819 0
6200 -7.98968 63.9174 3.99613 15.9819 0
6210 -7.98969 63.9176 3.99614 15.982 0
6220 -7.98971 63.9177 3.99614 15.982 0
6230 -7.98973 63.9178 3.99615 15.982 0
6240 -7.98974 63.9179 3.99615 15.9821 0
6250 -7.98976 63.9181 3.99616 15.9821 0
6260 -7.98978 63.9182 3.99617 15.9821 0
6270 -7.98979 63.9183 3.99617 15.9821 0
6280 -7.98981 63.9185 3.99618 15.9822 0
6290 -7.98983 63.9186 3.99618 15.9822 0
6300 -7.98984 63.9187 3.99619 15.9822 0
6310 -7.98986 63.9189 3.9962 15.9823 0
6320 -7.98987 63.919 3.9962 15.9823 0
6330 -7.98989 63.9191 3.99621 15.9823 0
6340 -7.98991 63.9192 3.99621 15.9823 0
6350 -7.98992 63.9194 3.99622 15.9824 0
6360 -7.98994 63.9195 3.99623 15.9824 0
6370 -7.98995 63.9196 3.99623 15.9824 0
6380 -7.98997 63.9197 3.99624 15.9824 0
6390 -7.98998 63.9199 3.99624 15.9825 0
6400 -7.99 63.92 3.99625 15.9825 0
6410 -7.99002 63.9201 3.99626 15.9825 0
6420 -7.99003 63.9202 3.99626 15.9826 0
6430 -7.99005 63.9204 3.99627 15.9826 0
6440 -7.99006 63.9205 3.99627 15.9826 0
6450 -7.99008 63.9206 3.99628 15.9826 0
6460 -7.99009 63.9207 3.99628 15.9827 0
6470 -7.99011 63.9209 3.99629 15.9827 0
6480 -7.99012 63.921 3.9963 15.9827 0
6490 -7.99014 63.9211 3.9963 15.9827 0
6500 -7.99015 63.9212 3.99631 15.9828 0
6510 -7.99017 63.9214 3.99631 15.9828 0
6520 -7.99018 63.9215 3.99632 15.9828 0
6530 -7.9902 63.9216 3.99632 15.9828 0
6540 -7.99021 63.9217 3.99633 15.9829 0
6550 -7.99023 63.9218 3.99634 15.9829 0
6560 -7.99024 63.922 3.99634 15.9829 0
6570 -7.99026 63.9221 3.99635 15.983 0
6580 -7.99027 63.9222 3.99635 15.983 0
6590 -7.99029 63.9223 3.99636 15.983 0
6600 -7.9903 63.9224 3.99636 15.983 0
6610 -7.99032 63.9225 3.99637 15.9831 0
6620 -7.99033 63.9227 3.99637 15.9831 0
6630 -7.99035 63.9228 3.99638 15.9831 0
6640 -7.99036 63.9229 3.99639 15.9831 0
6650 -7.99038 63.923 3.99639 15.9832 0
6660 -7.99039 63.9231 3.9964 15.9832 0
6670 -7.9904 63.9232 3.9964 15.9832 0
6680 -7.99042 63.9234 3.99641 15.9832 0
6690 -7.99043 63.9235 3.99641 15.9833 0
6700 -7.99045 63.9236 3.99642 15.9833 0
6710 -7.99046 63.9237 3.99642 15.9833 0
6720 -7.99048 63.9238 3.99643 15.9833 0
6730 -7.98811 63.9049 3.99554 15.9792 0
6740 -7.98576 63.8861 3.99466 15.9751 0
6750 -7.98578 63.8862 3.99467 15.9751 0
6760 -7.9858 63.8864 3.99467 15.9751 0
6770 -7.98582 63.8866 3.99468 15.9752 0
6780 -7.98584 63.8867 3.99469 15.9752 0
6790 -7.98586 63.8869 3.9947 15.9753 0
6800 -7.98588 63.8871 3.99471 15.9753 0
6810 -7.9859 63.8872 3.99471 15.9753 0
6820 -7.98592 63.8874 3.99472 15.9754 0
6830 -7.98594 63.8876 3.99473 15.9754 0
6840 -7.98596 63.8877 3.99474 15.9754 0
6850 -7.98599 63.8879 3.99474 15.9755 0
6860 -7.98601 63.888 3.99475 15.9755 0
6870 -7.98603 63.8882 3.99476 15.9755 0
6880 -7.98605 63.8884 3.99477 15.9756 0
6890 -7.98607 63.8885 3.99478 15.9756 0
6900 -7.98609 63.8887 3.99478 15.9757 0
6910 -7.98611 63.8889 3.99479 15.9757 0
6920 -7.98613 63.889 3.9948 15.9757 0
6930 -7.98615 63.8892 3.99481 15.9758 0
6940 -7.98617 63.8893 3.99481 15.9758 0
6950 -7.98619 63.8895 3.99482 15.9758 0
6960 -7.98621 63.8897 3.99483 15.9759 0
6970 -7.98623 63.8898 3.99484 15.9759 0
6980 -7.98625 63.89 3.99484 15.9759 0
6990 -7.98627 63.8901 3.99485 15.976 0
7000 -7.98629 63.8903 3.99486 15.976 0
7010 -7.98631 63.8904 3.99486 15.976 0
7020 -7.98632 63.8906 3.99487 15.9761 0
7030 -7.98634 63.8908 3.99488 15.9761 0
7040 -7.98636 63.8909 3.99489 15.9761 0
7050 -7.98638 63.8911 3.99489 15.9762 0
7060 -7.9864 63.8912 3.9949 15.9762 0
7070 -7.98642 63.8914 3.99491 15.9762 0
7080 -7.98644 63.8915 3.99492 15.9763 0
7090 -7.98646 63.8917 3.99492 15.9763 0
7100 -7.98648 63.8918 3.99493 15.9763 0
7110 -7.9865 63.892 3.99494 15.9764 0
7120 -7.98652 63.8921 3.99494 15.9764 0
7130 -7.98654 63.8923 3.99495 15.9764 0
7140 -7.98655 63.8924 3.99496 15.9765 0
7150 -7.98657 63.8926 3.99497 15.9765 0
7160 -7.98659 63.8927 3.99497 15.9765 0
7170 -7.98661 63.8929 3.99498 15.9766 0
7180 -7.98663 63.893 3.99499 15.9766 0
7190 -7.98665 63.8932 3.99499 15.9766 0
7200 -7.98667 63.8933 3.995 15.9767 0
7210 -7.98669 63.8935 3.99501 15.9767 0
7220 -7.9867 63.8936 3.99501 15.9767 0
7230 -7.98672 63.8938 3.99502 15.9768 0
7240 -7.98674 63.8939 3.99503 15.9768 0
7250 -7.98676 63.8941 3.99503 15.9768 0
7260 -7.98678 63.8942 3.99504 15.9769 0
7270 -7.9868 63.8944 3.99505 15.9769 0
7280 -7.98681 63.8945 3.99505 15.9769 0
7290 -7.98683 63.8947 3.99506 15.977 0
7300 -7.98685 63.8948 3.99507 15.977 0
7310 -7.98687 63.8949 3.99508 15.977 0
7320 -7.98689 63.8951 3.99508 15.977 0
7330 -7.9869 63.8952 3.99509 15.9771 0
7340 -7.98692 63.8954 3.9951 15.9771 0
7350 -7.98694 63.8955 3.9951 15.9771 0
7360 -7.98696 63.8957 3.99511 15.9772 0
7370 -7.98697 63.8958 3.99512 15.9772 0
7380 -7.98699 63.8959 3.99512 15.9772 0
7390 -7.98701 63.8961 3.99513 15.9773 0
7400 -7.98703 63.8962 3.99514 15.9773 0
7410 -7.98704 63.8964 3.99514 15.9773 0
7420 -7.98706 63.8965 3.99515 15.9774 0
7430 -7.98708 63.8966 3.99515 15.9774 0
7440 -7.9871 63.8968 3.99516 15.9774 0
7450 -7.98711 63.8969 3.99517 15.9774 0
7460 -7.98713 63.8971 3.99517 15.9775 0
7470 -7.98715 63.8972 3.99518 15.9775 0
7480 -7.98717 63.8973 3.99519 15.9775 0
7490 -7.98718 63.8975 3.99519 15.9776 0
7500 -7.9872 63.8976 3.9952 15.9776 0
7510 -7.98722 63.8977 3.99521 15.9776 0
7520 -7.98723 63.8979 3.99521 15.9777 0
7530 -7.98725 63.898 3.99522 15.9777 0
7540 -7.98727 63.8981 3.99523 15.9777 0
7550 -7.98728 63.8983 3.99523 15.9777 0
7560 -7.9873 63.8984 3.99524 15.9778 0
7570 -7.98732 63.8985 3.99524 15.9778 0
7580 -7.98734 63.8987 3.99525 15.9778 0
7590 -7.98735 63.8988 3.99526 15.9779 0
7600 -7.98737 63.8989 3.99526 15.9779 0
7610 -7.98739 63.8991 3.99527 15.9779 0
7620 -7.9874 63.8992 3.99528 15.978 0
7630 -7.98742 63.8993 3.99528 15.978 0
7640 -7.98743 63.8995 3.99529 15.978 0
7650 -7.98745 63.8996 3.99529 15.978 0
7660 -7.98747 63.8997 3.9953 15.9781 0
7670 -7.98748 63.8999 3.99531 15.9781 0
7680 -7.9875 63.9 3.99531 15.9781 0
7690 -7.98752 63.9001 3.99532 15.9782 0
7700 -7.98753 63.9003 3.99532 15.9782 0
7710 -7.98755 63.9004 3.99533 15.9782 0
7720 -7.98756 63.9005 3.99534 15.9782 0
7730 -7.98758 63.9006 3.99534 15.9783 0
7740 -7.9876 63.9008 3.99535 15.9783 0
7750 -7.98761 63.9009 3.99535 15.9783 0
7760 -7.98763 63.901 3.99536 15.9784 0
7770 -7.98764 63.9012 3.99537 15.9784 0
7780 -7.98766 63.9013 3.99537 15.9784 0
7790 -7.98768 63.9014 3.99538 15.9784 0
7800 -7.98769 63.9015 3.99538 15.9785 0
7810 -7.98771 63.9017 3.99539 15.9785 0
7820 -7.98772 63.9018 3.9954 15.9785 0
7830 -7.98774 63.9019 3.9954 15.9785 0
7840 -7.98776 63.902 3.99541 15.9786 0
7850 -7.98573 63.8859 3.9949 15.9755 0
7860 -7.98575 63.886 3.99491 15.9756 0
7870 -7.98577 63.8861 3.99492 15.9756 0
7880 -7.98579 63.8863 3.99492 15.9756 0
7890 -7.9858 63.8864 3.99493 15.9757 0
7900 -7.98582 63.8866 3.99494 15.9757 0
7910 -7.98584 63.8867 3.99494 15.9757 0
7920 -7.98586 63.8869 3.99495 15.9758 0
7930 -7.98588 63.887 3.99496 15.9758 0
7940 -7.98589 63.8872 3.99496 15.9758 0
7950 -7.98591 63.8873 3.99497 15.9758 0
7960 -7.98593 63.8874 3.99497 15.9759 0
7970 -7.98595 63.8876 3.99498 15.9759 0
7980 -7.98596 63.8877 3.99499 15.9759 0
7990 -7.98598 63.8879 3.99499 15.976 0
8000 -7.986 63.888 3.995 15.976 0
8010 -7.98602 63.8881 3.99501 15.976 0
8020 -7.98603 63.8883 3.99501 15.9761 0
8030 -7.98605 63.8884 3.99502 15.9761 0
8040 -7.98607 63.8886 3.99502 15.9761 0
8050 -7.98609 63.8887 3.99503 15.9761 0
8060 -7.9861 63.8888 3.99504 15.9762 0
8070 -7.98612 63.889 3.99504 15.9762 0
8080 -7.98614 63.8891 3.99505 15.9762 0
8090 -7.98616 63.8892 3.99506 15.9763 0
8100 -7.98617 63.8894 3.99506 15.9763 0
8110 -7.98619 63.8895 3.99507 15.9763 0
8120 -7.98621 63.8897 3.99507 15.9764 0
8130 -7.98622 63.8898 3.99508 15.9764 0
8140 -7.98624 63.8899 3.99509 15.9764 0
8150 -7.98626 63.8901 3.99509 15.9764 0
8160 -7.98627 63.8902 3.9951 15.9765 0
8170 -7.98629 63.8903 3.9951 15.9765 0
8180 -7.98631 63.8905 3.99511 15.9765 0
8190 -7.98632 63.8906 3.99512 15.9766 0
8200 -7.98634 63.8907 3.99512 15.9766 0
8210 -7.98538 63.8831 3.99488 15.9752 0
8220 -7.9854 63.8832 3.99489 15.9752 0
8230 -7.98542 63.8834 3.9949 15.9752 0
8240 -7.98544 63.8835 3.9949 15.9752 0
8250 -7.98545 63.8836 3.99491 15.9753 0
8260 -7.98547 63.8838 3.99492 15.9753 0
8270 -7.98549 63.8839 3.99492 15.9753 0
8280 -7.98551 63.8841 3.99493 15.9754 0
8290 -7.98552 63.8842 3.99493 15.9754 0
8300 -7.98554 63.8843 3.99494 15.9754 0
8310 -7.98556 63.8845 3.99495 15.9755 0
8320 -7.98558 63.8846 3.99495 15.9755 0
8330 -7.98559 63.8848 3.99496 15.9755 0
8340 -7.98561 63.8849 3.99496 15.9755 0
8350 -7.98563 63.885 3.99497 15.9756 0
8360 -7.98565 63.8852 3.99498 15.9756 0
8370 -7.98566 63.8853 3.99498 15.9756 0
8380 -7.98568 63.8854 3.99499 15.9757 0
8390 -7.9857 63.8856 3.99499 15.9757 0
8400 -7.98571 63.8857 3.995 15.9757 0
8410 -7.98573 63.8859 3.99501 15.9757 0
8420 -7.98575 63.886 3.99501 15.9758 0
8430 -7.98577 63.8861 3.99502 15.9758 0
8440 -7.98578 63.8863 3.99502 15.9758 0
8450 -7.9858 63.8864 3.99503 15.9759 0
8460 -7.98582 63.8865 3.99504 15.9759 0
8470 -7.98583 63.8867 3.99504 15.9759 0
8480 -7.98585 63.8868 3.99505 15.9759 0
8490 -7.98587 63.8869 3.99505 15.976 0
8500 -7.98588 63.8871 3.99506 15.976 0
8510 -7.9859 63.8872 3.99506 15.976 0
8520 -7.98592 63.8873 3.99507 15.9761 0
8530 -7.98593 63.8875 3.99508 15.9761 0
8540 -7.98595 63.8876 3.99508 15.9761 0
8550 -7.98596 63.8877 3.99509 15.9761 0
8560 -7.98598 63.8879 3.99509 15.9762 0
8570 -7.986 63.888 3.9951 15.9762 0
8580 -7.98601 63.8881 3.9951 15.9762 0
8590 -7.98603 63.8882 3.99511 15.9763 0
8600 -7.98605 63.8884 3.99512 15.9763 0
8610 -7.98606 63.8885 3.99512 15.9763 0
8620 -7.98608 63.8886 3.99513 15.9763 0
8630 -7.9861 63.8888 3.99513 15.9764 0
8640 -7.98611 63.8889 3.99514 15.9764 0
8650 -7.98613 63.889 3.99514 15.9764 0
8660 -7.98614 63.8891 3.99515 15.9764 0
8670 -7.98616 63.8893 3.99516 15.9765 0
8680 -7.98618 63.8894 3.99516 15.9765 0
8690 -7.98619 63.8895 3.99517 15.9765 0
8700 -7.98621 63.8897 3.99517 15.9766 0
8710 -7.98622 63.8898 3.99518 15.9766 0
8720 -7.98624 63.8899 3.99518 15.9766 0
8730 -7.98625 63.89 3.99519 15.9766 0
8740 -7.98627 63.8902 3.99519 15.9767 0
8750 -7.98629 63.8903 3.9952 15.9767 0
8760 -7.9863 63.8904 3.99521 15.9767 0
8770 -7.98632 63.8905 3.99521 15.9767 0
8780 -7.98633 63.8907 3.99522 15.9768 0
8790 -7.98635 63.8908 3.99522 15.9768 0
8800 -7.98636 63.8909 3.99523 15.9768 0
8810 -7.98638 63.891 3.99523 15.9768 0
8820 -7.98639 63.8912 3.99524 15.9769 0
8830 -7.98641 63.8913 3.99524 15.9769 0
8840 -7.98643 63.8914 3.99525 15.9769 0
8850 -7.98644 63.8915 3.99525 15.9769 0
8860 -7.98646 63.8916 3.99526 15.977 0
8870 -7.98647 63.8918 3.99526 15.977 0
8880 -7.98649 63.8919 3.99527 15.977 0
8890 -7.9865 63.892 3.99528 15.9771 0
8900 -7.98652 63.8921 3.99528 15.9771 0
8910 -7.98653 63.8923 3.99529 15.9771 0
8920 -7.98655 63.8924 3.99529 15.9771 0
8930 -7.98656 63.8925 3.9953 15.9772 0
8940 -7.98658 63.8926 3.9953 15.9772 0
8950 -7.98659 63.8927 3.99531 15.9772 0
8960 -7.98661 63.8929 3.99531 15.9772 0
8970 -7.98573 63.8858 3.99509 15.9759 0
8980 -7.98486 63.8788 3.99488 15.9746 0
8990 -7.98487 63.879 3.99488 15.9746 0
9000 -7.98489 63.8791 3.99489 15.9747 0
9010 -7.98491 63.8792 3.99489 15.9747 0
9020 -7.98492 63.8794 3.9949 15.9747 0
9030 -7.98494 63.8795 3.99491 15.9748 0
9040 -7.98496 63.8796 3.99491 15.9748 0
9050 -7.98497 63.8798 3.99492 15.9748 0
9060 -7.98499 63.8799 3.99492 15.9748 0
9070 -7.98501 63.88 3.99493 15.9749 0
9080 -7.98502 63.8802 3.99493 15.9749 0
9090 -7.98504 63.8803 3.99494 15.9749 0
9100 -7.98505 63.8804 3.99495 15.9749 0
9110 -7.98507 63.8806 3.99495 15.975 0
9120 -7.98509 63.8807 3.99496 15.975 0
9130 -7.9851 63.8808 3.99496 15.975 0
9140 -7.98512 63.881 3.99497 15.9751 0
9150 -7.98514 63.8811 3.99497 15.9751 0
9160 -7.98515 63.8812 3.99498 15.9751 0
9170 -7.98517 63.8814 3.99498 15.9751 0
9180 -7.98519 63.8815 3.99499 15.9752 0
9190 -7.9852 63.8816 3.99499 15.9752 0
9200 -7.98522 63.8817 3.995 15.9752 0
9210 -7.98523 63.8819 3.99501 15.9752 0
9220 -7.98525 63.882 3.99501 15.9753 0
9230 -7.98527 63.8821 3.99502 15.9753 0
9240 -7.98528 63.8823 3.99502 15.9753 0
9250 -7.9853 63.8824 3.99503 15.9754 0
9260 -7.98531 63.8825 3.99503 15.9754 0
9270 -7.98533 63.8826 3.99504 15.9754 0
9280 -7.98534 63.8828 3.99504 15.9754 0
9290 -7.98536 63.8829 3.99505 15.9755 0
9300 -7.98538 63.883 3.99505 15.9755 0
9310 -7.98539 63.8831 3.99506 15.9755 0
9320 -7.98541 63.8833 3.99506 15.9755 0
9330 -7.98542 63.8834 3.99507 15.9756 0
9340 -7.98544 63.8835 3.99507 15.9756 0
9350 -7.98545 63.8836 3.99508 15.9756 0
9360 -7.98547 63.8838 3.99509 15.9756 0
9370 -7.98549 63.8839 3.99509 15.9757 0
9380 -7.9855 63.884 3.9951 15.9757 0
9390 -7.98552 63.8841 3.9951 15.9757 0
9400 -7.98553 63.8843 3.99511 15.9757 0
9410 -7.98555 63.8844 3.99511 15.9758 0
9420 -7.98556 63.8845 3.99512 15.9758 0
9430 -7.98558 63.8846 3.99512 15.9758 0
9440 -7.98559 63.8847 3.99513 15.9758 0
9450 -7.98561 63.8849 3.99513 15.9759 0
9460 -7.98562 63.885 3.99514 15.9759 0
9470 -7.98564 63.8851 3.99514 15.9759 0
9480 -7.98565 63.8852 3.99515 15.9759 0
9490 -7.98567 63.8854 3.99515 15.976 0
9500 -7.98568 63.8855 3.99516 15.976 0
9510 -7.9857 63.8856 3.99516 15.976 0
9520 -7.98571 63.8857 3.99517 15.9761 0
9530 -7.98573 63.8858 3.99517 15.9761 0
9540 -7.98574 63.886 3.99518 15.9761 0
9550 -7.98576 63.8861 3.99518 15.9761 0
9560 -7.98577 63.8862 3.99519 15.9762 0
9570 -7.98579 63.8863 3.99519 15.9762 0
9580 -7.9858 63.8864 3.9952 15.9762 0
9590 -7.98582 63.8865 3.9952 15.9762 0
9600 -7.98583 63.8867 3.99521 15.9763 0
9610 -7.98585 63.8868 3.99521 15.9763 0
9620 -7.98586 63.8869 3.99522 15.9763 0
9630 -7.98588 63.887 3.99522 15.9763 0
9640 -7.98589 63.8871 3.99523 15.9763 0
9650 -7.98591 63.8873 3.99523 15.9764 0
9660 -7.98592 63.8874 3.99524 15.9764 0
9670 -7.98594 63.8875 3.99524 15.9764 0
9680 -7.98595 63.8876 3.99525 15.9764 0
9690 -7.98596 63.8877 3.99525 15.9765 0
9700 -7.98598 63.8878 3.99526 15.9765 0
9710 -7.98599 63.888 3.99526 15.9765 0
9720 -7.98601 63.8881 3.99527 15.9765 0
9730 -7.98602 63.8882 3.99527 15.9766 0
9740 -7.98604 63.8883 3.99528 15.9766 0
9750 -7.98605 63.8884 3.99528 15.9766 0
9760 -7.98607 63.8885 3.99529 15.9766 0
9770 -7.98608 63.8886 3.99529 15.9767 0
9780 -7.98609 63.8888 3.9953 15.9767 0
9790 -7.98611 63.8889 3.9953 15.9767 0
9800 -7.98612 63.889 3.99531 15.9767 0
9810 -7.98614 63.8891 3.99531 15.9768 0
9820 -7.98615 63.8892 3.99532 15.9768 0
9830 -7.98616 63.8893 3.99532 15.9768 0
9840 -7.98618 63.8894 3.99533 15.9768 0
9850 -7.98619 63.8895 3.99533 15.9769 0
9860 -7.98621 63.8897 3.99533 15.9769 0
9870 -7.98622 63.8898 3.99534 15.9769 0
9880 -7.98623 63.8899 3.99534 15.9769 0
9890 -7.98625 63.89 3.99535 15.9769 0
9900 -7.98626 63.8901 3.99535 15.977 0
9910 -7.98628 63.8902 3.99536 15.977 0
9920 -7.98629 63.8903 3.99536 15.977 0
9930 -7.9863 63.8904 3.99537 15.977 0
9940 -7.98632 63.8905 3.99537 15.9771 0
9950 -7.98633 63.8907 3.99538 15.9771 0
9960 -7.98635 63.8908 3.99538 15.9771 0
9970 -7.98636 63.8909 3.99539 15.9771 0
9980 -7.98637 63.891 3.99539 15.9772 0
9990 -7.98639 63.8911 3.9954 15.9772 0
